Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1245973,-,-,-,40.73,-73.98,-5,11,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,GHI
2007,6,14,10,0,213
2007,6,14,10,30,233
2007,6,14,11,0,203
2007,6,14,11,30,191
2007,6,14,12,0,157
2007,6,14,12,30,393
2007,6,14,13,0,245
2007,6,14,13,30,130
2007,6,14,14,0,249
2007,6,14,14,30,255
2007,6,14,15,0,195
2007,6,14,15,30,200
2007,6,14,16,0,223
2007,6,14,16,30,167
2007,6,14,17,0,95
2007,6,14,17,30,104
2007,6,14,18,0,118
2007,6,14,18,30,63
2007,6,14,19,0,19
2007,6,14,19,30,0
2007,6,14,20,0,0
2007,6,14,20,30,0
2007,6,14,21,0,0
2007,6,14,21,30,0
2007,6,14,22,0,0
2007,6,14,22,30,0
2007,6,14,23,0,0
2007,6,14,23,30,0
2007,6,15,0,0,0
2007,6,15,0,30,0
2007,6,15,1,0,0
2007,6,15,1,30,0
2007,6,15,2,0,0
2007,6,15,2,30,0
2007,6,15,3,0,0
2007,6,15,3,30,0
2007,6,15,4,0,0
2007,6,15,4,30,0
2007,6,15,5,0,20
2007,6,15,5,30,51
2007,6,15,6,0,89
2007,6,15,6,30,197
2007,6,15,7,0,267
2007,6,15,7,30,478
2007,6,15,8,0,569
2007,6,15,8,30,486
2007,6,15,9,0,550
2007,6,15,9,30,642
2007,6,15,10,0,702
2007,6,15,10,30,908
2007,6,15,11,0,937
2007,6,15,11,30,956
2007,6,15,12,0,957
2007,6,15,12,30,480
2007,6,15,13,0,464
2007,6,15,13,30,882
2007,6,15,14,0,830
2007,6,15,14,30,770
2007,6,15,15,0,700
2007,6,15,15,30,622
2007,6,15,16,0,535
2007,6,15,16,30,445
2007,6,15,17,0,352
2007,6,15,17,30,261
2007,6,15,18,0,174
2007,6,15,18,30,94
2007,6,15,19,0,31
2007,6,15,19,30,0
2007,6,15,20,0,0
2007,6,15,20,30,0
2007,6,15,21,0,0
2007,6,15,21,30,0
2007,6,15,22,0,0
2007,6,15,22,30,0
2007,6,15,23,0,0
2007,6,15,23,30,0
2007,6,16,0,0,0
2007,6,16,0,30,0
2007,6,16,1,0,0
2007,6,16,1,30,0
2007,6,16,2,0,0
2007,6,16,2,30,0
2007,6,16,3,0,0
2007,6,16,3,30,0
2007,6,16,4,0,0
2007,6,16,4,30,0
2007,6,16,5,0,41
2007,6,16,5,30,109
2007,6,16,6,0,192
2007,6,16,6,30,281
2007,6,16,7,0,377
2007,6,16,7,30,469
2007,6,16,8,0,560
2007,6,16,8,30,643
2007,6,16,9,0,722
2007,6,16,9,30,789
2007,6,16,10,0,848
2007,6,16,10,30,893
2007,6,16,11,0,923
2007,6,16,11,30,942
2007,6,16,12,0,945
2007,6,16,12,30,936
2007,6,16,13,0,891
2007,6,16,13,30,855
2007,6,16,14,0,336
2007,6,16,14,30,675
2007,6,16,15,0,370
2007,6,16,15,30,175
2007,6,16,16,0,145
2007,6,16,16,30,358
2007,6,16,17,0,357
2007,6,16,17,30,219
2007,6,16,18,0,138
2007,6,16,18,30,75
2007,6,16,19,0,26
2007,6,16,19,30,0
2007,6,16,20,0,0
2007,6,16,20,30,0
2007,6,16,21,0,0
2007,6,16,21,30,0
2007,6,16,22,0,0
2007,6,16,22,30,0
2007,6,16,23,0,0
2007,6,16,23,30,0
2007,6,17,0,0,0
2007,6,17,0,30,0
2007,6,17,1,0,0
2007,6,17,1,30,0
2007,6,17,2,0,0
2007,6,17,2,30,0
2007,6,17,3,0,0
2007,6,17,3,30,0
2007,6,17,4,0,0
2007,6,17,4,30,0
2007,6,17,5,0,45
2007,6,17,5,30,116
2007,6,17,6,0,198
2007,6,17,6,30,288
2007,6,17,7,0,382
2007,6,17,7,30,474
2007,6,17,8,0,560
2007,6,17,8,30,643
2007,6,17,9,0,716
2007,6,17,9,30,782
2007,6,17,10,0,832
2007,6,17,10,30,876
2007,6,17,11,0,903
2007,6,17,11,30,921
2007,6,17,12,0,922
2007,6,17,12,30,772
2007,6,17,13,0,879
2007,6,17,13,30,845
2007,6,17,14,0,798
2007,6,17,14,30,740
2007,6,17,15,0,672
2007,6,17,15,30,596
2007,6,17,16,0,487
2007,6,17,16,30,404
2007,6,17,17,0,333
2007,6,17,17,30,245
2007,6,17,18,0,159
2007,6,17,18,30,82
2007,6,17,19,0,22
2007,6,17,19,30,0
2007,6,17,20,0,0
2007,6,17,20,30,0
2007,6,17,21,0,0
2007,6,17,21,30,0
2007,6,17,22,0,0
2007,6,17,22,30,0
2007,6,17,23,0,0
2007,6,17,23,30,0
2007,6,18,0,0,0
2007,6,18,0,30,0
2007,6,18,1,0,0
2007,6,18,1,30,0
2007,6,18,2,0,0
2007,6,18,2,30,0
2007,6,18,3,0,0
2007,6,18,3,30,0
2007,6,18,4,0,0
2007,6,18,4,30,0
2007,6,18,5,0,42
2007,6,18,5,30,111
2007,6,18,6,0,197
2007,6,18,6,30,287
2007,6,18,7,0,383
2007,6,18,7,30,475
2007,6,18,8,0,567
2007,6,18,8,30,651
2007,6,18,9,0,728
2007,6,18,9,30,795
2007,6,18,10,0,853
2007,6,18,10,30,898
2007,6,18,11,0,928
2007,6,18,11,30,946
2007,6,18,12,0,950
2007,6,18,12,30,941
2007,6,18,13,0,908
2007,6,18,13,30,872
2007,6,18,14,0,824
2007,6,18,14,30,764
2007,6,18,15,0,694
2007,6,18,15,30,617
2007,6,18,16,0,525
2007,6,18,16,30,437
2007,6,18,17,0,344
2007,6,18,17,30,255
2007,6,18,18,0,168
2007,6,18,18,30,91
2007,6,18,19,0,28
2007,6,18,19,30,0
2007,6,18,20,0,0
2007,6,18,20,30,0
2007,6,18,21,0,0
2007,6,18,21,30,0
2007,6,18,22,0,0
2007,6,18,22,30,0
2007,6,18,23,0,0
2007,6,18,23,30,0
2007,6,19,0,0,0
2007,6,19,0,30,0
2007,6,19,1,0,0
2007,6,19,1,30,0
2007,6,19,2,0,0
2007,6,19,2,30,0
2007,6,19,3,0,0
2007,6,19,3,30,0
2007,6,19,4,0,0
2007,6,19,4,30,0
2007,6,19,5,0,32
2007,6,19,5,30,97
2007,6,19,6,0,175
2007,6,19,6,30,260
2007,6,19,7,0,348
2007,6,19,7,30,436
2007,6,19,8,0,520
2007,6,19,8,30,600
2007,6,19,9,0,672
2007,6,19,9,30,737
2007,6,19,10,0,790
2007,6,19,10,30,833
2007,6,19,11,0,861
2007,6,19,11,30,880
2007,6,19,12,0,788
2007,6,19,12,30,873
2007,6,19,13,0,839
2007,6,19,13,30,806
2007,6,19,14,0,759
2007,6,19,14,30,703
2007,6,19,15,0,639
2007,6,19,15,30,565
2007,6,19,16,0,490
2007,6,19,16,30,405
2007,6,19,17,0,321
2007,6,19,17,30,234
2007,6,19,18,0,153
2007,6,19,18,30,77
2007,6,19,19,0,20
2007,6,19,19,30,0
2007,6,19,20,0,0
2007,6,19,20,30,0
2007,6,19,21,0,0
2007,6,19,21,30,0
2007,6,19,22,0,0
2007,6,19,22,30,0
2007,6,19,23,0,0
2007,6,19,23,30,0
2007,6,20,0,0,0
2007,6,20,0,30,0
2007,6,20,1,0,0
2007,6,20,1,30,0
2007,6,20,2,0,0
2007,6,20,2,30,0
2007,6,20,3,0,0
2007,6,20,3,30,0
2007,6,20,4,0,0
2007,6,20,4,30,0
2007,6,20,5,0,7
2007,6,20,5,30,24
2007,6,20,6,0,10
2007,6,20,6,30,64
2007,6,20,7,0,88
2007,6,20,7,30,93
2007,6,20,8,0,61
2007,6,20,8,30,75
2007,6,20,9,0,209
2007,6,20,9,30,298
2007,6,20,10,0,438
2007,6,20,10,30,379
2007,6,20,11,0,528
2007,6,20,11,30,501
2007,6,20,12,0,645
2007,6,20,12,30,891
2007,6,20,13,0,892
2007,6,20,13,30,793
2007,6,20,14,0,793
2007,6,20,14,30,704
2007,6,20,15,0,659
2007,6,20,15,30,637
2007,6,20,16,0,428
2007,6,20,16,30,401
2007,6,20,17,0,321
2007,6,20,17,30,288
2007,6,20,18,0,196
2007,6,20,18,30,110
2007,6,20,19,0,39
2007,6,20,19,30,0
2007,6,20,20,0,0
2007,6,20,20,30,0
2007,6,20,21,0,0
2007,6,20,21,30,0
2007,6,20,22,0,0
2007,6,20,22,30,0
2007,6,20,23,0,0
2007,6,20,23,30,0
2007,6,21,0,0,0
2007,6,21,0,30,0
2007,6,21,1,0,0
2007,6,21,1,30,0
2007,6,21,2,0,0
2007,6,21,2,30,0
2007,6,21,3,0,0
2007,6,21,3,30,0
2007,6,21,4,0,0
2007,6,21,4,30,0
2007,6,21,5,0,50
2007,6,21,5,30,125
2007,6,21,6,0,214
2007,6,21,6,30,261
2007,6,21,7,0,342
2007,6,21,7,30,501
2007,6,21,8,0,591
2007,6,21,8,30,676
2007,6,21,9,0,750
2007,6,21,9,30,816
2007,6,21,10,0,800
2007,6,21,10,30,841
2007,6,21,11,0,941
2007,6,21,11,30,960
2007,6,21,12,0,963
2007,6,21,12,30,954
2007,6,21,13,0,927
2007,6,21,13,30,889
2007,6,21,14,0,449
2007,6,21,14,30,778
2007,6,21,15,0,701
2007,6,21,15,30,623
2007,6,21,16,0,540
2007,6,21,16,30,426
2007,6,21,17,0,87
2007,6,21,17,30,172
2007,6,21,18,0,113
2007,6,21,18,30,61
2007,6,21,19,0,19
2007,6,21,19,30,0
2007,6,21,20,0,0
2007,6,21,20,30,0
2007,6,21,21,0,0
2007,6,21,21,30,0
2007,6,21,22,0,0
2007,6,21,22,30,0
2007,6,21,23,0,0
2007,6,21,23,30,0
2007,6,22,0,0,0
2007,6,22,0,30,0
2007,6,22,1,0,0
2007,6,22,1,30,0
2007,6,22,2,0,0
2007,6,22,2,30,0
2007,6,22,3,0,0
2007,6,22,3,30,0
2007,6,22,4,0,0
2007,6,22,4,30,0
2007,6,22,5,0,46
2007,6,22,5,30,118
2007,6,22,6,0,206
2007,6,22,6,30,300
2007,6,22,7,0,398
2007,6,22,7,30,494
2007,6,22,8,0,587
2007,6,22,8,30,674
2007,6,22,9,0,755
2007,6,22,9,30,138
2007,6,22,10,0,767
2007,6,22,10,30,809
2007,6,22,11,0,839
2007,6,22,11,30,174
2007,6,22,12,0,176
2007,6,22,12,30,787
2007,6,22,13,0,953
2007,6,22,13,30,918
2007,6,22,14,0,871
2007,6,22,14,30,811
2007,6,22,15,0,741
2007,6,22,15,30,662
2007,6,22,16,0,382
2007,6,22,16,30,486
2007,6,22,17,0,389
2007,6,22,17,30,213
2007,6,22,18,0,143
2007,6,22,18,30,112
2007,6,22,19,0,41
2007,6,22,19,30,0
2007,6,22,20,0,0
2007,6,22,20,30,0
2007,6,22,21,0,0
2007,6,22,21,30,0
2007,6,22,22,0,0
2007,6,22,22,30,0
2007,6,22,23,0,0
2007,6,22,23,30,0
2007,6,23,0,0,0
2007,6,23,0,30,0
2007,6,23,1,0,0
2007,6,23,1,30,0
2007,6,23,2,0,0
2007,6,23,2,30,0
2007,6,23,3,0,0
2007,6,23,3,30,0
2007,6,23,4,0,0
2007,6,23,4,30,0
2007,6,23,5,0,48
2007,6,23,5,30,123
2007,6,23,6,0,211
2007,6,23,6,30,306
2007,6,23,7,0,403
2007,6,23,7,30,500
2007,6,23,8,0,594
2007,6,23,8,30,682
2007,6,23,9,0,762
2007,6,23,9,30,833
2007,6,23,10,0,898
2007,6,23,10,30,945
2007,6,23,11,0,980
2007,6,23,11,30,1000
2007,6,23,12,0,1007
2007,6,23,12,30,998
2007,6,23,13,0,976
2007,6,23,13,30,940
2007,6,23,14,0,890
2007,6,23,14,30,829
2007,6,23,15,0,757
2007,6,23,15,30,676
2007,6,23,16,0,589
2007,6,23,16,30,495
2007,6,23,17,0,398
2007,6,23,17,30,299
2007,6,23,18,0,205
2007,6,23,18,30,116
2007,6,23,19,0,43
2007,6,23,19,30,0
2007,6,23,20,0,0
2007,6,23,20,30,0
2007,6,23,21,0,0
2007,6,23,21,30,0
2007,6,23,22,0,0
2007,6,23,22,30,0
2007,6,23,23,0,0
2007,6,23,23,30,0
2007,6,24,0,0,0
2007,6,24,0,30,0
2007,6,24,1,0,0
2007,6,24,1,30,0
2007,6,24,2,0,0
2007,6,24,2,30,0
2007,6,24,3,0,0
2007,6,24,3,30,0
2007,6,24,4,0,0
2007,6,24,4,30,0
2007,6,24,5,0,48
2007,6,24,5,30,122
2007,6,24,6,0,210
2007,6,24,6,30,303
2007,6,24,7,0,399
2007,6,24,7,30,494
2007,6,24,8,0,583
2007,6,24,8,30,669
2007,6,24,9,0,745
2007,6,24,9,30,813
2007,6,24,10,0,867
2007,6,24,10,30,912
2007,6,24,11,0,941
2007,6,24,11,30,889
2007,6,24,12,0,819
2007,6,24,12,30,811
2007,6,24,13,0,931
2007,6,24,13,30,895
2007,6,24,14,0,847
2007,6,24,14,30,788
2007,6,24,15,0,718
2007,6,24,15,30,639
2007,6,24,16,0,555
2007,6,24,16,30,465
2007,6,24,17,0,372
2007,6,24,17,30,278
2007,6,24,18,0,187
2007,6,24,18,30,105
2007,6,24,19,0,37
2007,6,24,19,30,0
2007,6,24,20,0,0
2007,6,24,20,30,0
2007,6,24,21,0,0
2007,6,24,21,30,0
2007,6,24,22,0,0
2007,6,24,22,30,0
2007,6,24,23,0,0
2007,6,24,23,30,0
2007,6,25,0,0,0
2007,6,25,0,30,0
2007,6,25,1,0,0
2007,6,25,1,30,0
2007,6,25,2,0,0
2007,6,25,2,30,0
2007,6,25,3,0,0
2007,6,25,3,30,0
2007,6,25,4,0,0
2007,6,25,4,30,0
2007,6,25,5,0,41
2007,6,25,5,30,110
2007,6,25,6,0,190
2007,6,25,6,30,279
2007,6,25,7,0,368
2007,6,25,7,30,459
2007,6,25,8,0,541
2007,6,25,8,30,623
2007,6,25,9,0,690
2007,6,25,9,30,756
2007,6,25,10,0,783
2007,6,25,10,30,826
2007,6,25,11,0,846
2007,6,25,11,30,864
2007,6,25,12,0,527
2007,6,25,12,30,523
2007,6,25,13,0,512
2007,6,25,13,30,492
2007,6,25,14,0,753
2007,6,25,14,30,698
2007,6,25,15,0,469
2007,6,25,15,30,429
2007,6,25,16,0,396
2007,6,25,16,30,397
2007,6,25,17,0,310
2007,6,25,17,30,185
2007,6,25,18,0,143
2007,6,25,18,30,69
2007,6,25,19,0,17
2007,6,25,19,30,0
2007,6,25,20,0,0
2007,6,25,20,30,0
2007,6,25,21,0,0
2007,6,25,21,30,0
2007,6,25,22,0,0
2007,6,25,22,30,0
2007,6,25,23,0,0
2007,6,25,23,30,0
2007,6,26,0,0,0
2007,6,26,0,30,0
2007,6,26,1,0,0
2007,6,26,1,30,0
2007,6,26,2,0,0
2007,6,26,2,30,0
2007,6,26,3,0,0
2007,6,26,3,30,0
2007,6,26,4,0,0
2007,6,26,4,30,0
2007,6,26,5,0,28
2007,6,26,5,30,78
2007,6,26,6,0,119
2007,6,26,6,30,203
2007,6,26,7,0,302
2007,6,26,7,30,380
2007,6,26,8,0,459
2007,6,26,8,30,530
2007,6,26,9,0,618
2007,6,26,9,30,678
2007,6,26,10,0,811
2007,6,26,10,30,856
2007,6,26,11,0,890
2007,6,26,11,30,910
2007,6,26,12,0,917
2007,6,26,12,30,909
2007,6,26,13,0,884
2007,6,26,13,30,850
2007,6,26,14,0,802
2007,6,26,14,30,745
2007,6,26,15,0,675
2007,6,26,15,30,600
2007,6,26,16,0,506
2007,6,26,16,30,420
2007,6,26,17,0,331
2007,6,26,17,30,244
2007,6,26,18,0,159
2007,6,26,18,30,83
2007,6,26,19,0,23
2007,6,26,19,30,0
2007,6,26,20,0,0
2007,6,26,20,30,0
2007,6,26,21,0,0
2007,6,26,21,30,0
2007,6,26,22,0,0
2007,6,26,22,30,0
2007,6,26,23,0,0
2007,6,26,23,30,0
2007,6,27,0,0,0
2007,6,27,0,30,0
2007,6,27,1,0,0
2007,6,27,1,30,0
2007,6,27,2,0,0
2007,6,27,2,30,0
2007,6,27,3,0,0
2007,6,27,3,30,0
2007,6,27,4,0,0
2007,6,27,4,30,0
2007,6,27,5,0,27
2007,6,27,5,30,89
2007,6,27,6,0,167
2007,6,27,6,30,252
2007,6,27,7,0,340
2007,6,27,7,30,427
2007,6,27,8,0,514
2007,6,27,8,30,595
2007,6,27,9,0,649
2007,6,27,9,30,712
2007,6,27,10,0,736
2007,6,27,10,30,778
2007,6,27,11,0,494
2007,6,27,11,30,504
2007,6,27,12,0,507
2007,6,27,12,30,502
2007,6,27,13,0,537
2007,6,27,13,30,515
2007,6,27,14,0,55
2007,6,27,14,30,51
2007,6,27,15,0,503
2007,6,27,15,30,374
2007,6,27,16,0,268
2007,6,27,16,30,268
2007,6,27,17,0,6
2007,6,27,17,30,4
2007,6,27,18,0,2
2007,6,27,18,30,1
2007,6,27,19,0,0
2007,6,27,19,30,0
2007,6,27,20,0,0
2007,6,27,20,30,0
2007,6,27,21,0,0
2007,6,27,21,30,0
2007,6,27,22,0,0
2007,6,27,22,30,0
2007,6,27,23,0,0
2007,6,27,23,30,0
2007,6,28,0,0,0
2007,6,28,0,30,0
2007,6,28,1,0,0
2007,6,28,1,30,0
2007,6,28,2,0,0
2007,6,28,2,30,0
2007,6,28,3,0,0
2007,6,28,3,30,0
2007,6,28,4,0,0
2007,6,28,4,30,0
2007,6,28,5,0,26
2007,6,28,5,30,79
2007,6,28,6,0,144
2007,6,28,6,30,260
2007,6,28,7,0,343
2007,6,28,7,30,431
2007,6,28,8,0,521
2007,6,28,8,30,602
2007,6,28,9,0,681
2007,6,28,9,30,747
2007,6,28,10,0,794
2007,6,28,10,30,839
2007,6,28,11,0,870
2007,6,28,11,30,488
2007,6,28,12,0,490
2007,6,28,12,30,487
2007,6,28,13,0,130
2007,6,28,13,30,125
2007,6,28,14,0,118
2007,6,28,14,30,486
2007,6,28,15,0,442
2007,6,28,15,30,574
2007,6,28,16,0,417
2007,6,28,16,30,367
2007,6,28,17,0,340
2007,6,28,17,30,179
2007,6,28,18,0,85
2007,6,28,18,30,46
2007,6,28,19,0,15
2007,6,28,19,30,0
2007,6,28,20,0,0
2007,6,28,20,30,0
2007,6,28,21,0,0
2007,6,28,21,30,0
2007,6,28,22,0,0
2007,6,28,22,30,0
2007,6,28,23,0,0
2007,6,28,23,30,0
2007,6,29,0,0,0
2007,6,29,0,30,0
2007,6,29,1,0,0
2007,6,29,1,30,0
2007,6,29,2,0,0
2007,6,29,2,30,0
2007,6,29,3,0,0
2007,6,29,3,30,0
2007,6,29,4,0,0
2007,6,29,4,30,0
2007,6,29,5,0,9
2007,6,29,5,30,27
2007,6,29,6,0,37
2007,6,29,6,30,34
2007,6,29,7,0,130
2007,6,29,7,30,44
2007,6,29,8,0,195
2007,6,29,8,30,213
2007,6,29,9,0,149
2007,6,29,9,30,356
2007,6,29,10,0,303
2007,6,29,10,30,297
2007,6,29,11,0,571
2007,6,29,11,30,494
2007,6,29,12,0,726
2007,6,29,12,30,824
2007,6,29,13,0,863
2007,6,29,13,30,822
2007,6,29,14,0,666
2007,6,29,14,30,557
2007,6,29,15,0,517
2007,6,29,15,30,516
2007,6,29,16,0,435
2007,6,29,16,30,345
2007,6,29,17,0,208
2007,6,29,17,30,203
2007,6,29,18,0,125
2007,6,29,18,30,69
2007,6,29,19,0,25
2007,6,29,19,30,0
2007,6,29,20,0,0
2007,6,29,20,30,0
2007,6,29,21,0,0
2007,6,29,21,30,0
2007,6,29,22,0,0
2007,6,29,22,30,0
2007,6,29,23,0,0
2007,6,29,23,30,0
2007,6,30,0,0,0
2007,6,30,0,30,0
2007,6,30,1,0,0
2007,6,30,1,30,0
2007,6,30,2,0,0
2007,6,30,2,30,0
2007,6,30,3,0,0
2007,6,30,3,30,0
2007,6,30,4,0,0
2007,6,30,4,30,0
2007,6,30,5,0,30
2007,6,30,5,30,80
2007,6,30,6,0,164
2007,6,30,6,30,233
2007,6,30,7,0,328
2007,6,30,7,30,399
2007,6,30,8,0,582
2007,6,30,8,30,669
2007,6,30,9,0,750
2007,6,30,9,30,820
2007,6,30,10,0,879
2007,6,30,10,30,926
2007,6,30,11,0,961
2007,6,30,11,30,981
2007,6,30,12,0,988
2007,6,30,12,30,980
2007,6,30,13,0,952
2007,6,30,13,30,917
2007,6,30,14,0,867
2007,6,30,14,30,806
2007,6,30,15,0,734
2007,6,30,15,30,590
2007,6,30,16,0,304
2007,6,30,16,30,331
2007,6,30,17,0,228
2007,6,30,17,30,155
2007,6,30,18,0,159
2007,6,30,18,30,89
2007,6,30,19,0,31
2007,6,30,19,30,0
2007,6,30,20,0,0
2007,6,30,20,30,0
2007,6,30,21,0,0
2007,6,30,21,30,0
2007,6,30,22,0,0
2007,6,30,22,30,0
2007,6,30,23,0,0
2007,6,30,23,30,0
2007,7,1,0,0,0
2007,7,1,0,30,0
2007,7,1,1,0,0
2007,7,1,1,30,0
2007,7,1,2,0,0
2007,7,1,2,30,0
2007,7,1,3,0,0
2007,7,1,3,30,0
2007,7,1,4,0,0
2007,7,1,4,30,0
2007,7,1,5,0,42
2007,7,1,5,30,115
2007,7,1,6,0,205
2007,7,1,6,30,300
2007,7,1,7,0,401
2007,7,1,7,30,498
2007,7,1,8,0,592
2007,7,1,8,30,680
2007,7,1,9,0,759
2007,7,1,9,30,829
2007,7,1,10,0,890
2007,7,1,10,30,937
2007,7,1,11,0,969
2007,7,1,11,30,990
2007,7,1,12,0,449
2007,7,1,12,30,446
2007,7,1,13,0,550
2007,7,1,13,30,724
2007,7,1,14,0,879
2007,7,1,14,30,479
2007,7,1,15,0,340
2007,7,1,15,30,281
2007,7,1,16,0,244
2007,7,1,16,30,360
2007,7,1,17,0,289
2007,7,1,17,30,218
2007,7,1,18,0,201
2007,7,1,18,30,114
2007,7,1,19,0,43
2007,7,1,19,30,0
2007,7,1,20,0,0
2007,7,1,20,30,0
2007,7,1,21,0,0
2007,7,1,21,30,0
2007,7,1,22,0,0
2007,7,1,22,30,0
2007,7,1,23,0,0
2007,7,1,23,30,0
2007,7,2,0,0,0
2007,7,2,0,30,0
2007,7,2,1,0,0
2007,7,2,1,30,0
2007,7,2,2,0,0
2007,7,2,2,30,0
2007,7,2,3,0,0
2007,7,2,3,30,0
2007,7,2,4,0,0
2007,7,2,4,30,0
2007,7,2,5,0,44
2007,7,2,5,30,119
2007,7,2,6,0,208
2007,7,2,6,30,304
2007,7,2,7,0,402
2007,7,2,7,30,500
2007,7,2,8,0,593
2007,7,2,8,30,680
2007,7,2,9,0,760
2007,7,2,9,30,830
2007,7,2,10,0,887
2007,7,2,10,30,934
2007,7,2,11,0,967
2007,7,2,11,30,987
2007,7,2,12,0,992
2007,7,2,12,30,813
2007,7,2,13,0,813
2007,7,2,13,30,926
2007,7,2,14,0,875
2007,7,2,14,30,814
2007,7,2,15,0,743
2007,7,2,15,30,663
2007,7,2,16,0,364
2007,7,2,16,30,488
2007,7,2,17,0,211
2007,7,2,17,30,170
2007,7,2,18,0,200
2007,7,2,18,30,113
2007,7,2,19,0,41
2007,7,2,19,30,0
2007,7,2,20,0,0
2007,7,2,20,30,0
2007,7,2,21,0,0
2007,7,2,21,30,0
2007,7,2,22,0,0
2007,7,2,22,30,0
2007,7,2,23,0,0
2007,7,2,23,30,0
2007,7,3,0,0,0
2007,7,3,0,30,0
2007,7,3,1,0,0
2007,7,3,1,30,0
2007,7,3,2,0,0
2007,7,3,2,30,0
2007,7,3,3,0,0
2007,7,3,3,30,0
2007,7,3,4,0,0
2007,7,3,4,30,0
2007,7,3,5,0,39
2007,7,3,5,30,111
2007,7,3,6,0,197
2007,7,3,6,30,290
2007,7,3,7,0,386
2007,7,3,7,30,481
2007,7,3,8,0,572
2007,7,3,8,30,659
2007,7,3,9,0,736
2007,7,3,9,30,806
2007,7,3,10,0,813
2007,7,3,10,30,829
2007,7,3,11,0,950
2007,7,3,11,30,970
2007,7,3,12,0,977
2007,7,3,12,30,969
2007,7,3,13,0,946
2007,7,3,13,30,384
2007,7,3,14,0,362
2007,7,3,14,30,337
2007,7,3,15,0,246
2007,7,3,15,30,571
2007,7,3,16,0,493
2007,7,3,16,30,444
2007,7,3,17,0,352
2007,7,3,17,30,217
2007,7,3,18,0,185
2007,7,3,18,30,103
2007,7,3,19,0,33
2007,7,3,19,30,0
2007,7,3,20,0,0
2007,7,3,20,30,0
2007,7,3,21,0,0
2007,7,3,21,30,0
2007,7,3,22,0,0
2007,7,3,22,30,0
2007,7,3,23,0,0
2007,7,3,23,30,0
2007,7,4,0,0,0
2007,7,4,0,30,0
2007,7,4,1,0,0
2007,7,4,1,30,0
2007,7,4,2,0,0
2007,7,4,2,30,0
2007,7,4,3,0,0
2007,7,4,3,30,0
2007,7,4,4,0,0
2007,7,4,4,30,0
2007,7,4,5,0,10
2007,7,4,5,30,31
2007,7,4,6,0,52
2007,7,4,6,30,24
2007,7,4,7,0,216
2007,7,4,7,30,131
2007,7,4,8,0,240
2007,7,4,8,30,193
2007,7,4,9,0,376
2007,7,4,9,30,392
2007,7,4,10,0,278
2007,7,4,10,30,357
2007,7,4,11,0,458
2007,7,4,11,30,439
2007,7,4,12,0,470
2007,7,4,12,30,437
2007,7,4,13,0,360
2007,7,4,13,30,483
2007,7,4,14,0,316
2007,7,4,14,30,188
2007,7,4,15,0,186
2007,7,4,15,30,129
2007,7,4,16,0,117
2007,7,4,16,30,147
2007,7,4,17,0,77
2007,7,4,17,30,9
2007,7,4,18,0,25
2007,7,4,18,30,12
2007,7,4,19,0,3
2007,7,4,19,30,0
2007,7,4,20,0,0
2007,7,4,20,30,0
2007,7,4,21,0,0
2007,7,4,21,30,0
2007,7,4,22,0,0
2007,7,4,22,30,0
2007,7,4,23,0,0
2007,7,4,23,30,0
2007,7,5,0,0,0
2007,7,5,0,30,0
2007,7,5,1,0,0
2007,7,5,1,30,0
2007,7,5,2,0,0
2007,7,5,2,30,0
2007,7,5,3,0,0
2007,7,5,3,30,0
2007,7,5,4,0,0
2007,7,5,4,30,0
2007,7,5,5,0,19
2007,7,5,5,30,74
2007,7,5,6,0,109
2007,7,5,6,30,156
2007,7,5,7,0,282
2007,7,5,7,30,279
2007,7,5,8,0,360
2007,7,5,8,30,495
2007,7,5,9,0,346
2007,7,5,9,30,336
2007,7,5,10,0,563
2007,7,5,10,30,676
2007,7,5,11,0,649
2007,7,5,11,30,659
2007,7,5,12,0,689
2007,7,5,12,30,591
2007,7,5,13,0,548
2007,7,5,13,30,581
2007,7,5,14,0,611
2007,7,5,14,30,592
2007,7,5,15,0,514
2007,7,5,15,30,425
2007,7,5,16,0,325
2007,7,5,16,30,115
2007,7,5,17,0,36
2007,7,5,17,30,102
2007,7,5,18,0,101
2007,7,5,18,30,51
2007,7,5,19,0,13
2007,7,5,19,30,0
2007,7,5,20,0,0
2007,7,5,20,30,0
